country,sectorName,year,pollutantName,value,unit
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,NOx,0.000467056,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,NOx,0.00372122,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,NOx,0.819575,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,NOx,0.0218866,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,NOx,0.242985,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,NOx,10.3356,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,NOx,0.0384878,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,NOx,3.03321,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,NOx,0.0288452,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,NOx,0.0767388,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,NOx,1.03656,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,NOx,6.56945,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,NOx,31.569,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,NOx,0.9586,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,NOx,0.231584,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,NOx,1.34897,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,NOx,8.83166,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,NOx,7.79471,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,NOx,7.48927,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,NOx,0.0107467,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,NOx,0.0660238,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,NOx,0.000145643,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,NOx,0.0378114,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,NOx,2.28563,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,NOx,1.80684,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,NOx,3.48432,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,NOx,1.90571,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,NOx,3.01216,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,NOx,0.226,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,NOx,0.0795671,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,NOx,1.83193,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,NOx,0.12686,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,SOx,0.0452112,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,SOx,0.000745615,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,SOx,72.871,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,SOx,0.0880812,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,SOx,0.288994,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,SOx,1.81732,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,SOx,7.1402,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,NOx,0.277269,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,NOx,4.8484,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,NOx,0.00182482,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,NOx,0.566975,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,NOx,0.231452,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,NOx,0.0322695,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,NOx,0.217565,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,NOx,0.0583628,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,SOx,0.66727,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,SOx,0.452402,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,SOx,0.00391486,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,SOx,0.000253496,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,SOx,0.341229,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,SOx,1.41689,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,SOx,0.403099,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,SOx,0.0796177,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,SOx,0.268817,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,SOx,0.338202,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,SOx,3.25588,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,SOx,0.510705,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,SOx,0.456013,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,SOx,2.28102e-05,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,SOx,0.00384283,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,SOx,0.000997788,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,NOx,12.6062,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,SOx,0.390709,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,SOx,0.141853,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,NOx,1.22969,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,SOx,4.38599,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,NOx,5.44501,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,SOx,0.00184974,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,NOx,0.27156,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,SOx,0.695257,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,SOx,0.29928,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,SOx,0.854962,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,SOx,0.0291058,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,SOx,0.0471428,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,SOx,0.0192093,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,SOx,0.00805736,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,NOx,5.94184,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,NOx,0.944471,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,NOx,0.556179,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,NOx,0.447836,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,NOx,0.149075,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,NOx,116.067,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,SOx,0.002207,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,NOx,0.00012598,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,NOx,0.0276884,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,NOx,0.055308,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,SOx,7.90301,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,SOx,0.102078,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,SOx,1.59423,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,SOx,0.00704808,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,SOx,0.0969,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,SOx,0.0774078,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,SOx,0.00139418,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,SOx,0.20478,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,SOx,0.006872,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,SOx,0.256,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,SOx,2.87558,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,SOx,4.046,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2003,SOx,0.00757552,Gg (1000 tonnes)
Sweden,National navigation (shipping),2003,NOx,7.79471,kt
Sweden,National navigation (shipping),2003,SOx,4.38599,kt
Sweden,Nitric acid production,2003,NOx,0.27156,kt
Sweden,Open burning of waste,2003,NOx,0.0288452,kt
Sweden,Open burning of waste,2003,SOx,0.000997788,kt
Sweden,Other (please specify in the IIR),2003,NOx,3.48432,kt
Sweden,Other (please specify in the IIR),2003,SOx,0.0774078,kt
Sweden,Other fugitive emissions from solid fuels,2003,NOx,0.00372122,kt
Sweden,Other fugitive emissions from solid fuels,2003,SOx,0.006872,kt
Sweden,Other metal production (please specify in the IIR),2003,NOx,0.242985,kt
Sweden,Other metal production (please specify in the IIR),2003,SOx,4.046,kt
Sweden,Other organic fertilisers applied to soils (including compost),2003,NOx,0.0795671,kt
Sweden,Other product use (please specify in the IIR),2003,NOx,0.0109151,kt
Sweden,Other product use (please specify in the IIR),2003,SOx,0.00805736,kt
Sweden,Petroleum refining,2003,NOx,1.47513,kt
Sweden,Petroleum refining,2003,SOx,0.854962,kt
Sweden,Pipeline transport,2003,NOx,0.00182482,kt
Sweden,Pipeline transport,2003,SOx,2.28102e-05,kt
Sweden,Public electricity and heat production,2003,NOx,12.6062,kt
Sweden,Public electricity and heat production,2003,SOx,7.90301,kt
Sweden,Pulp and paper industry,2003,NOx,10.3356,kt
Sweden,Pulp and paper industry,2003,SOx,7.1402,kt
Sweden,Quarrying and mining of minerals other than coal,2003,NOx,0.0322695,kt
Sweden,Railways,2003,NOx,1.22969,kt
Sweden,Railways,2003,SOx,0.000253496,kt
Sweden,Residential: Household and gardening (mobile),2003,NOx,1.14247,kt
Sweden,Residential: Household and gardening (mobile),2003,SOx,0.00184974,kt
Sweden,Residential: Stationary,2003,NOx,5.44501,kt
Sweden,Residential: Stationary,2003,SOx,1.41689,kt
Sweden,Road transport: Heavy duty vehicles and buses,2003,NOx,58.4225,kt
Sweden,Road transport: Heavy duty vehicles and buses,2003,SOx,0.0192093,kt
Sweden,Road transport: Light duty vehicles,2003,NOx,7.30028,kt
Sweden,Road transport: Light duty vehicles,2003,SOx,0.00704808,kt
Sweden,Road transport: Mopeds & motorcycles,2003,NOx,0.149075,kt
Sweden,Road transport: Mopeds & motorcycles,2003,SOx,0.000745615,kt
Sweden,Road transport: Passenger cars,2003,NOx,31.569,kt
Sweden,Road transport: Passenger cars,2003,SOx,0.102078,kt
Sweden,Sewage sludge applied to soils,2003,NOx,0.0276884,kt
Sweden,Stationary combustion in manufacturing industries and construction: Chemicals,2003,NOx,1.03656,kt
Sweden,Stationary combustion in manufacturing industries and construction: Chemicals,2003,SOx,0.338202,kt
Sweden,"Stationary combustion in manufacturing industries and construction: Food processing, beverages and tobacco",2003,NOx,0.944471,kt
Sweden,"Stationary combustion in manufacturing industries and construction: Food processing, beverages and tobacco",2003,SOx,0.452402,kt
Sweden,Stationary combustion in manufacturing industries and construction: Iron and steel,2003,NOx,1.34897,kt
Sweden,Stationary combustion in manufacturing industries and construction: Iron and steel,2003,SOx,0.66727,kt
Sweden,Stationary combustion in manufacturing industries and construction: Non-ferrous metals,2003,NOx,0.0767388,kt
Sweden,Stationary combustion in manufacturing industries and construction: Non-ferrous metals,2003,SOx,0.0291058,kt
Sweden,Stationary combustion in manufacturing industries and construction: Non-metallic minerals,2003,NOx,2.28563,kt
Sweden,Stationary combustion in manufacturing industries and construction: Non-metallic minerals,2003,SOx,0.510705,kt
Sweden,Stationary combustion in manufacturing industries and construction: Other (please specify in the IIR),2003,NOx,4.8484,kt
Sweden,Stationary combustion in manufacturing industries and construction: Other (please specify in the IIR),2003,SOx,1.59423,kt
Sweden,"Stationary combustion in manufacturing industries and construction: Pulp, Paper and Print",2003,NOx,5.94184,kt
Sweden,"Stationary combustion in manufacturing industries and construction: Pulp, Paper and Print",2003,SOx,3.25588,kt
Sweden,Urine and dung deposited by grazing animals,2003,NOx,1.83193,kt
Sweden,"Venting and flaring (oil, gas, combined oil and gas)",2003,NOx,0.0579462,kt
Sweden,"Venting and flaring (oil, gas, combined oil and gas)",2003,SOx,0.288994,kt
Sweden,Agriculture/Forestry/Fishing: National fishing,2004,NOx,2.95883,kt
Sweden,Agriculture/Forestry/Fishing: National fishing,2004,SOx,0.395962,kt
Sweden,Agriculture/Forestry/Fishing: Off-road vehicles and other machinery,2004,NOx,6.98075,kt
Sweden,Agriculture/Forestry/Fishing: Off-road vehicles and other machinery,2004,SOx,0.00145464,kt
Sweden,Agriculture/Forestry/Fishing: Stationary,2004,NOx,0.580569,kt
Sweden,Agriculture/Forestry/Fishing: Stationary,2004,SOx,0.207835,kt
Sweden,Aluminium production,2004,NOx,0.0260183,kt
Sweden,Aluminium production,2004,SOx,0.23864,kt
Sweden,Animal manure applied to soils,2004,NOx,3.04591,kt
Sweden,Cement production,2004,SOx,0.0742,kt
Sweden,Chemical industry: Other (please specify in the IIR),2004,NOx,0.84626,kt
Sweden,Chemical industry: Other (please specify in the IIR),2004,SOx,0.624277,kt
Sweden,Commercial/Institutional: Mobile,2004,NOx,1.83709,kt
Sweden,Commercial/Institutional: Mobile,2004,SOx,0.000709574,kt
Sweden,Commercial/Institutional: Stationary,2004,NOx,0.907295,kt
Sweden,Commercial/Institutional: Stationary,2004,SOx,0.302163,kt
Sweden,Cremation,2004,NOx,0.0543419,kt
Sweden,Cremation,2004,SOx,0.0074432,kt
Sweden,Domestic aviation LTO (civil),2004,NOx,0.507872,kt
Sweden,Domestic aviation LTO (civil),2004,SOx,0.050096,kt
Sweden,Domestic aviation cruise (civil),2004,SOx,0.164279,kt
Sweden,Domestic aviation cruise (civil),2004,NOx,2.22235,kt
Sweden,Ferroalloys production,2004,NOx,0.25,kt
Sweden,Ferroalloys production,2004,SOx,0.324,kt
Sweden,Fugitive emission from solid fuels: Solid fuel transformation,2004,NOx,0.000471239,kt
Sweden,Fugitive emission from solid fuels: Solid fuel transformation,2004,SOx,0.0956284,kt
Sweden,Fugitive emissions oil: Refining and storage,2004,NOx,0.160204,kt
Sweden,Fugitive emissions oil: Refining and storage,2004,SOx,0.755024,kt
Sweden,Glass production,2004,NOx,0.473,kt
Sweden,Glass production,2004,SOx,0.18478,kt
Sweden,Hazardous waste incineration,2004,NOx,0.125629,kt
Sweden,Hazardous waste incineration,2004,SOx,0.003159,kt
Sweden,Inorganic N-fertilizers (includes also urea application),2004,NOx,7.072,kt
Sweden,International aviation LTO (civil),2004,NOx,0.623693,kt
Sweden,International aviation LTO (civil),2004,SOx,0.0524164,kt
Sweden,International aviation cruise (civil),2004,NOx,7.60462,kt
Sweden,International aviation cruise (civil),2004,SOx,0.516612,kt
Sweden,International maritime navigation,2004,NOx,137.456,kt
Sweden,International maritime navigation,2004,SOx,87.9056,kt
Sweden,Iron and steel production,2004,SOx,1.80965,kt
Sweden,Iron and steel production,2004,NOx,0.976533,kt
Sweden,Lime production,2004,SOx,0.120606,kt
Sweden,Manufacture of solid fuels and other energy industries,2004,NOx,0.438916,kt
Sweden,Manufacture of solid fuels and other energy industries,2004,SOx,0.327961,kt
Sweden,Manure management - Broilers,2004,NOx,0.00364523,kt
Sweden,Manure management - Dairy cattle,2004,NOx,0.219727,kt
Sweden,Manure management - Goats,2004,NOx,0.000160392,kt
Sweden,Manure management - Horses,2004,NOx,0.0583628,kt
Sweden,Manure management - Laying hens,2004,NOx,0.0417997,kt
Sweden,Manure management - Non-dairy cattle,2004,NOx,0.236193,kt
Sweden,Manure management - Other animals (please specify in the IIR),2004,NOx,0.0384878,kt
Sweden,Manure management - Sheep,2004,NOx,0.0112585,kt
Sweden,Manure management - Swine,2004,NOx,0.0626973,kt
Sweden,Manure management - Turkeys,2004,NOx,0.00012598,kt
Sweden,Mobile combustion in manufacturing industries and construction (please specify in the IIR),2004,NOx,8.25809,kt
Sweden,Mobile combustion in manufacturing industries and construction (please specify in the IIR),2004,SOx,0.00143842,kt
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,NOx,1.31953,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,NOx,58.8971,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,NOx,0.154317,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,NOx,0.580569,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,NOx,2.95883,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,NOx,0.000471239,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,NOx,0.0264295,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,NOx,0.0626973,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,NOx,0.0318266,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,NOx,0.623693,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,NOx,0.507872,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,NOx,2.22235,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,NOx,7.82882,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,NOx,0.0105224,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,NOx,0.0806605,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,NOx,0.028975,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,NOx,3.30484,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,NOx,0.907295,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,NOx,0.33116,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,NOx,0.0260183,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,NOx,0.208719,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,NOx,0.236193,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,NOx,0.000160392,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,NOx,0.00364523,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,NOx,0.438916,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,NOx,0.0736878,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,NOx,5.75403,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,NOx,0.841122,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,NOx,8.25809,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,NOx,5.14247,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,NOx,0.473,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,NOx,0.25,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,NOx,0.0112585,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,NOx,0.0543419,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,NOx,1.57713,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,NOx,7.60462,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,NOx,0.00154801,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,NOx,6.98075,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,NOx,0.00501184,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,NOx,0.160204,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,NOx,10.5398,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,NOx,0.0583628,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,NOx,7.072,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,SOx,6.65771,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,SOx,0.0216764,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,SOx,0.31675,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,SOx,0.392135,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,SOx,0.624277,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,SOx,3.412,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,NOx,0.910316,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,NOx,1.13139,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,NOx,0.0482551,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,NOx,0.84626,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,NOx,0.219727,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,NOx,0.00012598,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,NOx,3.04591,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,NOx,1.85911,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,SOx,0.755024,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,SOx,0.00100228,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,SOx,0.327961,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,SOx,0.618358,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,SOx,0.0717951,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,SOx,0.395962,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,NOx,11.5678,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,NOx,2.85022,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,SOx,3.04834,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,SOx,0.0524164,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,NOx,137.456,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,SOx,8.58932e-05,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,SOx,0.302163,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,SOx,1.32145,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,NOx,0.976533,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,SOx,0.18478,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,SOx,0.23864,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,NOx,0.0417997,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,SOx,0.050096,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,SOx,0.0703856,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,SOx,0.00722815,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,SOx,4.38855,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,SOx,0.000709574,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,SOx,0.00117357,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,SOx,0.207835,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,SOx,0.120606,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,SOx,1.80965,Gg (1000 tonnes)
Sweden,NATIONAL TOTAL FOR COMPLIANCE,2004,SOx,6.9628,Gg (1000 tonnes)
